pitch_deg,altitude_ft
23.55144,477.24509
23.44342,477.4765
23.31025,477.71448
22.97354,478.19943
22.75735,478.47983
22.52004,478.76682
22.2682,479.0549
22.00795,479.33951
21.70884,479.65192
21.33105,480.02539
20.99996,480.33585
20.61625,480.67688
20.23639,480.99875
19.81581,481.33994
19.39801,481.66635
18.92714,482.02158
18.46364,482.3606
18.00001,482.69061
17.41862,483.09268
16.87333,483.46011
16.31765,483.82584
15.76309,484.18301
15.20022,484.53824
14.6511,484.8783
14.05205,485.24228
13.42755,485.61438
12.83987,485.95822
12.24444,486.30045
11.65992,486.6308
11.07758,486.95459
10.47327,487.28519
9.0335,488.0463
8.40252,488.37198
7.80514,488.67474
7.20765,488.97195
6.63377,489.25201
6.0325,489.53943
5.48075,489.79776
4.82423,490.0975
4.26337,490.34726
3.69279,490.5947
3.17025,490.81531
2.67001,491.02078
2.14939,491.22821
1.6255,491.42999
1.09472,491.62686
0.57553,491.81177
0.07485,491.98245
-0.43463,492.14789
-0.90836,492.29404
-1.41172,492.4404
-1.87525,492.56689
-2.36704,492.6915
-3.33584,492.90054
-3.77993,492.98416
-4.23356,493.05896
-4.65498,493.11853
-5.07996,493.16809
-5.49932,493.20612
-6.04321,493.237
-6.47517,493.2475
-6.86748,493.24524
-7.24078,493.23187
-7.60291,493.20789
-7.95486,493.17358
-8.30968,493.12738
-9.09986,492.97031
-9.47387,492.8765
-9.82638,492.77356
-10.16888,492.65921
-10.49018,492.53867
-10.80562,492.40707
-11.22971,492.20679
-11.52812,492.05148
-11.80341,491.89658
-12.09636,491.71857
-12.37406,491.53723
-12.65446,491.34119
-12.91945,491.14374
-13.19239,490.92743
-13.48571,490.67981
-13.73869,490.45401
-13.99413,490.21381
-14.23297,489.97818
-14.4761,489.72699
-14.71173,489.47269
-14.94979,489.20474
-15.20397,488.9061
-15.52757,488.50638
-15.7454,488.22678
-15.96499,487.93546
-16.18431,487.6351
-16.39117,487.34329
-16.61315,487.02081
-16.83809,486.68436
-17.06215,486.33966
-17.28711,485.9841
-17.50086,485.6377
-17.7047,485.29968
-17.90421,484.96161
-18.10139,484.62061
-18.30089,484.26868
-18.51627,483.88089
-18.71635,483.51382
-18.97757,483.02396
-19.19369,482.61075
-19.39683,482.2157
-19.60152,481.81119
-19.8172,481.37799
-20.02223,480.95984
-20.23034,480.52911
-20.43041,480.10925
-20.64662,479.64908
-20.92808,479.0397
-21.16614,478.51633
-21.36114,478.08234
-21.5711,477.60928
-21.75819,477.18304
-21.94173,476.7605
-22.14133,476.29593
-22.35031,475.80405
-22.56796,475.2858
-22.76785,474.80478
-22.97088,474.3111
-23.18018,473.79684
-23.39677,473.259
-23.60815,472.7287
-23.81047,472.21619
-24.03498,471.6416
-24.56926,470.24496
-24.78226,469.681
-24.98961,469.12683
-25.19678,468.56808
-25.40446,468.00278
-25.61744,467.41763
-25.83566,466.81244
-26.07,466.15591
-26.93826,463.64691
-27.4253,462.20471
-27.63658,461.57175
-27.85178,460.92105
-28.06497,460.27051
-28.28957,459.57849
-28.51571,458.87479
-28.82341,457.90494
-29.04386,457.20273
-29.27508,456.45865
-29.48625,455.77264
-29.68852,455.10959
-29.91368,454.36426
-30.13984,453.60809
-30.34908,452.90189
-30.64547,451.88919
-30.8769,451.08966
-31.09348,450.33401
-31.33937,449.46692
-31.54237,448.74423
-31.75307,447.98703
-31.99121,447.12228
-32.21076,446.31699
-32.42533,445.52231
-32.65569,444.65863
-32.85712,443.87662
-33.05009,443.0874
-33.22639,442.30939
-33.39137,441.50772
-33.53163,440.74139
-33.66238,439.91336
-33.77741,439.02866
-33.90091,437.633
-33.95251,436.73926
-33.98141,435.8273
-33.98684,434.8905
-33.96781,433.90863
-33.93206,433.04782
-33.87453,432.13535
-33.79417,431.17865
-33.49529,428.76849
-33.35332,427.79346
-33.18922,426.77106
-33.03399,425.87515
-32.84696,424.87311
-32.63306,423.80942
-32.37395,422.61264
-32.16477,421.69791
-31.82235,420.29715
-31.54644,419.22632
-31.29051,418.27359
-31.01146,417.27478
-30.70548,416.22418
-30.38544,415.17148
-30.05619,414.14206
-29.26067,411.96689
-28.85071,410.94229
-28.4433,409.9874
-27.99694,409.00943
-27.51098,408.01419
-27.01037,407.04828
-26.14692,405.50345
-25.56631,404.51724
-24.83393,403.32928
-24.24419,402.40665
-23.63542,401.4834
-23.01411,400.56821
-22.34193,399.6059
-21.6963,398.70514
-21.03769,397.80798
-20.36282,396.90933
-19.66879,396.00488
-18.93616,395.06985
-17.75008,393.59808
-17.07004,392.77002
-16.40154,391.96738
-15.74412,391.18811
-15.07614,390.4057
-14.37619,389.59512
-13.65094,388.76431
-12.89783,387.91037
-11.9914,386.89386
-11.23862,386.05731
-10.54853,385.29611
-9.85936,384.54089
-9.19301,383.81479
-8.52845,383.0943
-7.8864,382.40128
-7.24038,381.70673
-6.60105,381.02173
-4.08119,378.34503
-3.48164,377.70917
-2.8953,377.08679
-2.32618,376.48193
-1.77916,375.89948
-1.20339,375.28485
-0.65926,374.70206
0.49018,373.46085
1.12569,372.76874
1.62014,372.22647
2.07744,371.72141
2.51577,371.23383
2.97518,370.71869
3.43002,370.20416
3.82286,369.75595
4.26672,369.24493
4.66001,368.78815
5.0191,368.36792
5.37516,367.94836
5.73849,367.51764
6.08419,367.1058
6.40987,366.71661
6.71081,366.35672
7.43471,365.49835
7.69686,365.19159
7.98538,364.86032
8.2557,364.55725
8.51534,364.2746
8.79477,363.98163
9.05716,363.71823
9.31123,363.4754
9.56748,363.24396
9.81683,363.03247
10.06508,362.83621
10.31734,362.65195
10.57343,362.48056
10.83924,362.31943
11.09443,362.18011
11.4738,362.00259
11.76964,361.88397
12.05186,361.78683
12.32769,361.70624
12.62978,361.6337
12.92366,361.57742
13.24658,361.53131
13.53539,361.50253
13.90707,361.48318
14.22421,361.48007
14.54296,361.48923
14.86231,361.51013
15.19703,361.54422
15.53661,361.59091
15.91567,361.65707
16.27675,361.73291
16.82496,361.87341
17.18496,361.97888
17.56026,362.10107
17.95131,362.24142
18.31915,362.38519
18.72122,362.5556
19.1092,362.7327
19.49549,362.92154
19.8551,363.10837
20.25008,363.32639
20.63176,363.54953
20.99811,363.77548
21.45292,364.07324
21.82018,364.32925
22.84359,365.3179
23.12913,365.65863
23.38559,366.00897
23.60154,366.34488
23.80933,366.71478
23.99082,367.08597
24.14185,367.46753
24.26068,367.87134
24.34301,368.2807
24.39683,368.78915
24.40781,369.27017
24.38745,369.72067
24.34068,370.16757
24.26542,370.63635
24.0097,371.63489
23.85251,372.12897
23.67657,372.6102
23.46276,373.12262
23.22141,373.6369
22.97169,374.11972
22.68614,374.62704
22.31931,375.22791
21.96534,375.77057
21.59282,376.31116
21.2213,376.82617
20.81238,377.37024
20.41299,377.88364
19.98951,378.41174
19.53469,378.96326
18.84249,379.77545
18.35607,380.33292
17.87599,380.87326
17.38015,381.42245
16.88637,381.96173
16.36696,382.52185
15.86222,383.06018
15.24468,383.71152
14.71829,384.26169
14.22165,384.77689
13.74047,385.27289
13.26206,385.7634
12.78639,386.2489
12.25653,386.78738
11.78732,387.26263
11.06896,387.98746
10.58207,388.47745
10.15991,388.90155
9.68383,389.37915
9.23935,389.82452
8.8042,390.26001
8.36128,390.70285
7.9308,391.13284
7.48283,391.5798
7.02577,392.03528
6.63507,392.42413
6.25045,392.8064
5.84141,393.21219
5.45064,393.599
5.04149,394.00284
4.59967,394.43738
4.21751,394.81174
3.86446,395.15613
3.50387,395.50607
3.15818,395.8396
2.81286,396.1705
2.4838,396.48337
2.16938,396.77975
1.76996,397.15186
1.46475,397.43274
1.17154,397.6991
0.90627,397.93683
0.63441,398.1767
0.36639,398.409
0.11611,398.6218
-0.13057,398.82706
-0.4733,399.10321
-0.71605,399.29269
-0.94591,399.46646
-1.18485,399.64056
-1.41905,399.80411
-1.64754,399.95636
-1.87577,400.10043
-2.37835,400.38016
-2.58703,400.48495
-2.78583,400.57648
-2.98696,400.66025
-3.18496,400.73367
-3.39508,400.80112
-3.6069,400.85794
-3.78979,400.89804
-3.98478,400.93088
-4.17663,400.95319
-4.37279,400.96555
-4.56206,400.96744
-4.73885,400.96042
-4.91946,400.94424
-5.11385,400.91669
-5.28935,400.88321
-5.46181,400.84229
-5.63747,400.79248
-5.82014,400.73212
-6.00037,400.66425
-6.17444,400.59113
-6.39124,400.48929
-6.583,400.39044
-6.77038,400.28592
-6.95576,400.17508
-7.14222,400.05637
-7.33521,399.92612
-7.61917,399.72018
-7.91221,399.49228
-8.09688,399.3421
-8.28556,399.18292
-8.4897,399.0043
-8.69469,398.8187
-8.90411,398.62286
-9.10579,398.42865
-9.32387,398.21252
-9.53417,397.99844
-9.75192,397.77109
-9.97565,397.53165
-10.19412,397.29239
-10.41895,397.04068
-10.6404,396.78751
-10.85674,396.53534
-11.16671,396.16495
-11.38248,395.90216
-11.59751,395.63577
-11.8315,395.34082
-12.05273,395.05728
-12.26907,394.77567
-12.49111,394.48206
-13.25127,393.43265
-13.49657,393.08585
-13.73699,392.74054
-13.97701,392.39038
-14.20408,392.05414
-14.43255,391.71085
-14.64599,391.38559
-14.8622,391.05154
-15.13537,390.62244
-15.36696,390.2529
-15.59221,389.88821
-15.8704,389.43002
-16.09713,389.05072
-16.3277,388.65915
-16.56156,388.25589
-16.8143,387.8129
-17.46701,386.62753
-17.69107,386.211
-17.90872,385.80026
-18.15018,385.33722
-18.37842,384.89246
-18.60022,384.45346
-18.82037,384.01089
-19.17457,383.28299
-19.39211,382.82755
-19.63491,382.31052
-19.87786,381.7836
-20.08485,381.32712
-20.3076,380.82758
-20.53036,380.31918
-20.75142,379.80573
-21.03557,379.13144
-21.26555,378.57449
-21.48502,378.03305
-21.70211,377.48752
-21.91487,376.94315
-22.13025,376.38181
-22.3367,375.81921
-22.52777,375.25174
-22.71253,374.63361
-22.85709,374.06372
-22.97723,373.46902
-23.07003,372.83948
-23.12665,372.24515
-23.15425,371.64014
-23.15273,371.03503
-23.12507,370.45081
-23.07121,369.85626
-22.97199,369.16199
-22.84764,368.52591
-22.66417,367.8129
-22.45202,367.14703
-22.19688,366.47266
-21.91076,365.81451
-21.61962,365.21347
-21.29274,364.60126
-20.89655,363.92596
-20.27489,362.98563
-19.78423,362.30606
-19.24121,361.60565
-18.63324,360.87091
-18.02896,360.18005
-17.44031,359.53741
-16.77835,358.84518
-16.0943,358.15747
-15.35753,357.44345
-14.60463,356.73785
-13.88487,356.08304
-13.10888,355.39697
-12.36745,354.75858
-11.56686,354.08698
-10.81292,353.4696
-10.0636,352.86969
-9.3002,352.27167
-8.48339,351.64569
-7.61028,350.99139
-6.75087,350.36111
-5.97673,349.80411
-5.14085,349.21396
-4.21422,348.573
-3.44382,348.04959
-2.6706,347.53323
-1.93859,347.05234
-1.10187,346.51239
-0.3452,346.03244
0.48417,345.5159
1.25156,345.04645
2.03438,344.57614
2.75809,344.14883
3.51157,343.71176
4.20782,343.31451
4.99081,342.87537
6.86816,341.86136
7.48615,341.5347
8.08498,341.22217
8.68248,340.91406
9.25721,340.62103
9.81259,340.34103
10.36579,340.06549
11.00178,339.7532
11.50149,339.51132
11.98907,339.27875
12.41446,339.07895
12.85068,338.87781
13.23069,338.70618
13.60255,338.54227
13.96997,338.38531
14.46927,338.18384
14.78211,338.06549
15.09969,337.9549
15.36302,337.87244
15.61118,337.80518
15.84492,337.75381
16.06577,337.71902
16.31696,337.70132
16.49389,337.7041
16.6679,337.72256
16.82889,337.75513
16.9832,337.80154
17.14918,337.86914
17.31942,337.95694
17.48648,338.05969
17.74629,338.25128
17.91528,338.38959
18.08317,338.53674
18.27797,338.71765
18.46635,338.90036
18.70305,339.13861
18.92254,339.36533
19.26954,339.7326
19.52356,340.00534
19.77609,340.29211
20.00348,340.57919
20.21304,340.8804
20.39775,341.19003
20.56196,341.51566
20.708,341.86322
20.83068,342.21524
20.93259,342.5679
21.03137,342.99213
21.10369,343.37549
21.16806,343.81699
21.21232,344.22522
21.245,344.70035
21.25902,345.18268
21.2514,345.7616
21.22919,346.2453
21.19367,346.73416
21.14624,347.23169
21.0873,347.74506
21.02295,348.24014
20.95229,348.73419
20.8405,349.43726
20.75653,349.92789
20.66115,350.45258
20.55921,350.98431
20.45716,351.49261
20.32776,352.09854
20.1968,352.67831
20.07014,353.20938
19.91289,353.82724
19.76417,354.37698
19.59674,354.96234
19.41833,355.55661
19.24333,356.11832
19.05104,356.71655
18.86573,357.27881
18.67605,357.84274
18.46174,358.45508
18.24855,359.0369
18.03099,359.60217
17.79657,360.18155
17.56233,360.73581
17.30915,361.31192
17.05792,361.86456
16.77608,362.4649
16.49658,363.04352
15.57734,364.82523
15.27078,365.40271
14.94219,366.0105
14.64371,366.55399
14.34559,367.08926
14.03357,367.64209
13.53869,368.50385
13.22547,369.04303
12.8894,369.61594
12.5625,370.1684
12.25711,370.68063
11.94038,371.2081
11.61756,371.74194
11.31632,372.23691
11.00604,372.74344
10.70371,373.23389
10.4219,373.68839
10.12564,374.16327
9.83509,374.62613
9.52559,375.11591
9.25301,375.54453
8.97533,375.9783
8.56264,376.61682
8.29198,377.03217
8.0154,377.45322
7.73662,377.87405
7.45452,378.29596
7.17781,378.70575
6.92015,379.08356
6.66226,379.45782
6.35309,379.90067
6.10369,380.25351
5.85393,380.60245
5.59278,380.96219
5.33904,381.30658
5.06095,381.67767
4.80765,382.00989
4.57721,382.30704
4.25122,382.71774
4.01257,383.01202
3.76839,383.30673
3.54373,383.57211
3.30931,383.84265
3.06529,384.11719
2.84734,384.35629
2.546,384.67599
2.31591,384.91254
2.07677,385.15063
1.84315,385.37555
1.61206,385.59033
1.38516,385.79358
1.14077,386.00369
0.77643,386.29825
0.54923,386.47269
0.32862,386.63431
0.09066,386.79977
-0.1599,386.96402
-0.38334,387.10217
-0.61667,387.2377
-0.83659,387.35739
-1.1296,387.50372
-1.34585,387.60336
-1.5713,387.69904
-1.79248,387.78485
-2.0031,387.85928
-2.21958,387.92816
-2.44042,387.9906
-2.67299,388.0477
-2.98888,388.11029
-3.22003,388.14679
-3.44547,388.17422
-3.67123,388.19363
-3.91062,388.20532
-4.13615,388.20822
-4.63527,388.18127
-4.87316,388.15729
-5.09761,388.1268
-5.31433,388.09009
-5.53418,388.04553
-5.77806,387.9873
-6.01868,387.92105
-6.83585,387.6134
-7.15297,387.47296
-7.41266,387.34732
-7.65593,387.22055
-7.90334,387.08249
-8.13123,386.94733
-8.44902,386.74469
-8.67326,386.59326
-8.89378,386.43692
-9.12162,386.26752
-9.36139,386.08051
-9.5961,385.88895
-9.82205,385.69647
-10.0383,385.50494
-10.31594,385.24759
-10.79406,384.77203
-11.01467,384.54257
-11.2346,384.306
-11.44049,384.07755
-11.65211,383.83548
-11.88889,383.55566
-12.11534,383.27948
-12.34738,382.98755
-12.56804,382.70169
-12.78093,382.41812
-12.99929,382.11923
-13.2305,381.7937
-13.47024,381.44635
-13.74232,381.03964
-13.97093,380.68829
-14.20735,380.31519
-14.43254,379.93451
-14.6142,379.58945
-14.78035,379.2218
-14.91742,378.84958
-15.02888,378.4454
-15.10182,378.05591
-15.14338,377.66446
-15.15486,377.24307
-15.13621,376.82843
-15.09071,376.42334
-15.02134,376.02512
-14.92115,375.60193
-14.79033,375.16699
-14.56106,374.56372
-14.36604,374.12344
-14.16019,373.70609
-13.91474,373.25412
-13.63001,372.7756
-13.30419,372.27451
-12.982,371.814
-12.65432,371.3765
-12.15605,370.76709
-11.72815,370.28781
-11.27422,369.82065
-10.76975,369.34042
-10.25624,368.88315
-9.68383,368.40363
-9.10879,367.94714
-8.42388,367.43167
-7.70805,366.91898
-7.04419,366.46326
-6.37224,366.0195
-5.68736,365.58365
-4.95877,365.13702
-4.24116,364.71283
-3.48405,364.28143
-2.7151,363.85901
-0.35889,362.67722
0.43536,362.30029
1.22346,361.93958
2.09571,361.55594
2.90278,361.21475
3.6602,360.90671
4.36094,360.63223
6.00248,360.03876
6.74471,359.7861
7.46779,359.55182
8.19589,359.32813
8.91149,359.12061
9.56143,358.94284
10.27242,358.76111
10.97575,358.59479
12.62456,358.27576
13.30303,358.16534
13.91224,358.08014
14.49554,358.01199
15.06565,357.95917
15.60206,357.92279
16.64101,357.90271
17.16572,357.9137
17.70844,357.94595
18.15376,357.98944
18.56634,358.0459
18.98329,358.12143
19.38303,358.21371
19.77069,358.32489
20.10061,358.43823
20.45592,358.58401
20.78994,358.74615
21.1002,358.92191
21.39248,359.11371
21.65429,359.31061
21.91647,359.53644
22.63546,360.39993
22.85568,360.71368
23.04895,361.0141
23.23215,361.32019
23.40283,361.62305
23.59282,361.97922
23.84179,362.47302
24.03774,362.87668
24.22683,363.27609
24.41802,363.68976
24.6006,364.09763
24.77599,364.51019
24.94525,364.9407
25.1081,365.40396
25.29958,366.0954
25.40796,366.61145
25.48117,367.08859
25.53153,367.59467
25.55836,368.15179
25.56039,368.69937
25.53876,369.29367
25.49696,369.87943
25.4309,370.51505
25.35544,371.08838
25.26277,371.67993
25.15166,372.30145
25.02911,372.92346
24.90468,373.51331
24.75503,374.18527
24.6033,374.84113
24.4521,375.47897
24.30104,376.10754
24.13774,376.76523
23.92993,377.56821
23.71197,378.3811
23.52707,379.05597
23.3334,379.75345
23.14517,380.4259
22.94525,381.13815
22.76005,381.78232
22.55409,382.46518
22.31659,383.20197
22.07235,383.90729
21.07631,386.34216
20.47349,387.68085
20.13567,388.40118
19.81267,389.0712
19.47357,389.7576
19.12333,390.4509
18.6345,391.39447
18.27435,392.07678
17.85066,392.86594
17.45422,393.59323
17.07644,394.27753
16.66169,395.01962
16.29193,395.67447
15.90973,396.34546
15.56872,396.93985
15.18319,397.60736
14.79912,398.26831
14.4393,398.88422
14.08027,399.49591
13.70423,400.13376
13.35699,400.72043
12.9713,401.36951
12.65711,401.89645
12.3156,402.46732
11.94036,403.09222
11.57755,403.69421
11.24959,404.23639
10.9208,404.77795
10.53257,405.41455
10.21782,405.92844
9.90194,406.44183
9.57194,406.97549
9.26175,407.47443
8.95028,407.97247
8.49126,408.69998
8.18073,409.18805
7.89252,409.63754
7.61337,410.06931
7.35263,410.46915
7.07989,410.88345
6.82624,411.26501
6.5598,411.66147
6.30041,412.04297
6.04131,412.41931
5.77495,412.8009
5.5188,413.16254
5.25869,413.52402
4.9775,413.90778
4.71907,414.25391
4.40545,414.6644
4.15775,414.9816
3.90392,415.29941
3.64493,415.61581
3.39161,415.91742
3.14105,416.2077
2.89177,416.48825
2.62245,416.78165
2.36048,417.05725
2.11137,417.31021
1.86442,417.55188
1.62649,417.776
1.37931,417.99942
1.1356,418.21033
0.63094,418.61136
0.38277,418.7959
0.158,418.95453
-0.08192,419.11444
-0.31264,419.25931
-0.54173,419.39441
-0.8961,419.58435
-1.13255,419.70068
-1.35775,419.80298
-1.60266,419.9046
-1.83354,419.99155
-2.07664,420.07361
-2.30891,420.14322
-2.59596,420.21677
-3.1957,420.32132
-3.44974,420.35223
-3.69902,420.37308
-3.94486,420.38449
-4.19021,420.3869
-4.46638,420.37869
-4.71058,420.36243
-4.97417,420.33502
-5.21915,420.30078
-5.46621,420.25763
-5.70589,420.20758
-5.95977,420.14572
-6.20387,420.07791
-6.74606,419.89252
-7.00361,419.79297
-7.26466,419.68292
-7.51522,419.56879
-7.78497,419.43634
-8.04407,419.30011
-8.31852,419.146
-8.56188,419.00125
-8.81253,418.84396
-9.06614,418.67639
-9.3069,418.50958
-9.58494,418.30713
-9.82861,418.12164
-10.13795,417.87427
-10.40315,417.65256
-10.65026,417.43781
-10.89939,417.2131
-11.18361,416.94644
-11.43945,416.69745
-11.6799,416.45563
-12.00983,416.11011
-12.27166,415.82599
-12.51839,415.54977
-12.76407,415.26642
-13.00299,414.98291
-13.24865,414.68311
-13.48003,414.3931
-13.71963,414.08481
-13.94362,413.7894
-14.17477,413.47696
-14.39435,413.17319
-14.62465,412.84695
-14.85091,412.51898
-15.08985,412.16434
-15.31525,411.82211
-15.55129,411.45547
-15.84346,410.98926
-16.07947,410.60352
-16.31346,410.21265
-16.54778,409.81265
-16.76172,409.44
-16.9732,409.06454
-17.18682,408.67798
-17.40743,408.27094
-17.62411,407.86337
-17.8266,407.47562
-18.02563,407.08783
-18.25822,406.62585
-18.46608,406.20541
-18.67171,405.78217
-18.87008,405.36697
-19.0762,404.92816
-19.29239,404.45975
-19.52143,403.95422
-19.75003,403.44022
-19.96721,402.94318
-20.18727,402.43076
-20.38388,401.96564
-20.58939,401.47171
-20.78418,400.99359
-20.97219,400.51462
-21.17476,399.96863
-21.34612,399.47318
-21.51125,398.95471
-21.67301,398.39261
-21.81097,397.85767
-21.92925,397.3446
-22.03498,396.82031
-22.12677,396.28275
-22.19958,395.75217
-22.265,395.05347
-22.29664,394.48489
-22.30376,393.65591
-22.28709,393.0687
-22.25331,392.49963
-22.20399,391.93884
-22.13885,391.37103
-22.06192,390.82254
-21.94929,390.15329
-21.80967,389.44794
-21.6798,388.86383
-21.53632,388.27759
-21.36327,387.63782
-21.18152,387.02655
-20.98128,386.40866
-20.76557,385.79489
-20.53723,385.19208
-20.26865,384.53632
-19.96503,383.84985
-19.65696,383.20132
-19.34677,382.5889
-18.9847,381.91925
-18.61511,381.27737
-18.20307,380.60645
-17.75583,379.92395
-17.32524,379.30481
-16.80155,378.60165
-16.28433,377.94888
-15.78784,377.35342
-15.26301,376.75211
-14.69281,376.12634
-14.12007,375.52179
-13.53257,374.92337
-12.88083,374.28275
-12.23239,373.66629
-11.54771,373.0361
-9.22878,371.06863
-8.50603,370.48157
-7.78505,369.91077
-7.09608,369.37811
-6.37305,368.83206
-5.70216,368.33621
-4.9759,367.81097
-3.48172,366.77109
-2.79379,366.30435
-2.0153,365.78732
-1.30588,365.32574
-0.58282,364.86481
0.16652,364.39709
0.90611,363.94519
1.59032,363.53552
2.62278,362.93463
3.31987,362.5386
4.0256,362.14658
4.69557,361.78268
5.38347,361.41776
6.03025,361.08249
6.68899,360.74908
7.32164,360.43652
8.21265,360.01099
8.89838,359.69421
9.54495,359.40509
10.19126,359.12604
10.77534,358.88257
11.35519,358.64981
11.88364,358.44586
12.38816,358.25906
12.90301,358.07733
13.40483,357.90976
13.87529,357.76227
14.34835,357.62485
14.80423,357.50409
15.22491,357.4043
15.5875,357.32867
15.94496,357.26563
16.30768,357.21555
16.67893,357.18188
17.0039,357.16934
17.31522,357.17532
17.58009,357.19617
17.83637,357.23276
18.08713,357.28641
18.42546,357.39352
18.65617,357.48788
18.88521,357.60159
19.0852,357.71704
19.3342,357.8837
19.54273,358.04053
19.75554,358.21628
19.98324,358.4201
20.21982,358.64642
20.43393,358.86151
20.65885,359.09625
20.87483,359.32809
21.12211,359.59961
21.35722,359.86194
21.69389,360.24316
21.9812,360.57187
22.31243,360.95398
22.59663,361.28415
22.89643,361.6344
23.18393,361.97202
23.4855,362.32788
23.93499,362.86179
24.30568,363.3049
24.66844,363.74118
25.04569,364.19757
25.41815,364.65082
25.80266,365.12177
26.17652,365.58279
26.53681,366.0303
26.95348,366.55225
27.34167,367.04285
27.70308,367.50366
28.11642,368.03601
28.51783,368.55865
28.90453,369.0675
29.31088,369.60837
29.75126,370.20212
30.40433,371.09967
30.82949,371.69376
31.23376,372.267
31.65474,372.87308
32.07084,373.48154
32.49632,374.1142
32.9141,374.74619
33.41679,375.52261
33.81312,376.15091
34.20673,376.80072
34.60525,377.49667
35.00647,378.24826
35.33205,378.90897
35.63595,379.58817
35.91322,380.28357
36.17213,381.02747
36.39197,381.76337
36.57088,382.46823
36.71982,383.17026
36.85136,383.94748
36.95044,384.72543
37.01748,385.47327
37.05873,386.20514
37.07804,387.06522
37.07246,387.84628
37.0487,388.58301
37.0075,389.32788
36.94704,390.10507
36.87159,390.86777
36.78173,391.62143
36.67055,392.42044
36.27676,394.56207
36.0965,395.42419
35.91833,396.21582
35.70272,397.11032
35.48507,397.96332
35.28004,398.73181
35.06786,399.49829
34.83928,400.29745
34.60334,401.09964
33.55398,404.43057
32.90279,406.43829
32.63766,407.25201
32.38458,408.02881
32.10657,408.88422
31.57378,410.53632
31.29073,411.42178
31.02436,412.26251
30.76283,413.09631
30.52148,413.87421
30.28634,414.64093
30.05868,415.39273
29.80698,416.23627
29.57982,417.00946
29.28131,418.04657
28.98582,419.09802
28.78267,419.83551
28.56128,420.6557
28.34307,421.48227
28.12856,422.31406
27.93582,423.07867
27.75192,423.82431
27.4876,424.92914
27.30441,425.70721
27.11819,426.49985
26.92952,427.29971
26.74621,428.07153
26.56891,428.81308
26.37971,429.5997
26.1874,430.39508
25.9581,431.33865
25.76085,432.14725
25.57297,432.91537
25.38603,433.67722
25.18962,434.46698
24.98599,435.26929
24.79568,436.00189
24.58867,436.77997
24.37363,437.56967
24.17644,438.27927
23.96905,439.01126
23.74947,439.77167
23.51831,440.55722
23.28591,441.33313
23.05436,442.09351
22.81318,442.87302
22.58701,443.5936
22.33699,444.37897
22.11613,445.06427
21.8632,445.83954
21.61654,446.58685
21.39114,447.2627
21.15643,447.95947
20.92768,448.63208
20.70099,449.29266
20.4464,450.02771
20.20676,450.71381
19.95647,451.42465
19.72481,452.07788
19.4884,452.73993
19.25344,453.39352
18.99775,454.09991
18.76092,454.74997
18.465,455.55643
18.20694,456.25491
17.95118,456.94272
17.7144,457.57562
17.46826,458.22952
17.23656,458.84146
17.00045,459.46133
16.76507,460.07562
16.49139,460.78506
16.25994,461.38113
16.00463,462.03424
15.78204,462.60001
15.54884,463.18881
15.31455,463.77628
15.0665,464.39355
14.83511,464.96509
14.48902,465.81094
14.25055,466.38831
14.00922,466.96753
13.78019,467.51239
13.54769,468.06036
13.31443,468.60483
13.07848,469.14987
12.27278,470.95297
11.82689,471.9227
11.5973,472.41388
11.3689,472.89569
11.13023,473.39163
10.59656,474.46646
10.35031,474.95114
10.12563,475.38568
9.90004,475.8143
9.66794,476.24713
9.424,476.69296
9.2019,477.091
8.7254,477.91391
8.48687,478.31461
8.26083,478.68597
8.03374,479.05084
7.80657,479.40756
7.57212,479.76691
7.34322,480.10931
7.04158,480.54681
6.80366,480.88229
6.55557,481.22241
6.31783,481.53934
6.08738,481.83813
5.84544,482.14279
5.60516,482.4364
5.3263,482.76566
5.07544,483.052
4.82979,483.32324
4.58525,483.58432
4.33799,483.83929
4.09004,484.08603
3.8386,484.32709
3.58623,484.55997
2.95935,485.09149
2.69984,485.29895
2.4393,485.49805
2.17705,485.68921
1.93237,485.85947
1.68166,486.0257
1.39716,486.2041
1.14198,486.35553
0.88922,486.49731
0.63005,486.63428
0.3845,486.75638
0.12701,486.87628
-0.13252,486.98889
-0.51408,487.13809
-0.76727,487.22839
-1.0394,487.31668
-1.28621,487.38931
-1.55835,487.46078
-1.82718,487.52283
-2.10586,487.57806
-2.37268,487.62256
-2.62059,487.65656
-2.87557,487.68402
-3.12993,487.70389
-3.39413,487.71655
-3.67218,487.72104
-3.9235,487.71762
-4.18027,487.70657
-4.53717,487.67758
-4.81334,487.64575
-5.07378,487.60782
-5.34119,487.5607
-5.64631,487.49655
-5.92564,487.42865
-6.206,487.35147
-6.4903,487.26389
-6.74521,487.17761
-6.99848,487.08447
-7.24485,486.98676
-7.51055,486.87329
-7.77899,486.75031
-8.0745,486.60489
-8.76767,486.21542
-9.04243,486.04871
-9.30264,485.8826
-9.56336,485.70804
-9.82225,485.52661
-10.09834,485.32407
-10.3622,485.12192
-10.65525,484.88718
-10.90788,484.67664
-11.15986,484.45877
-11.4152,484.22992
-11.66331,483.99979
-11.92392,483.7496
-12.17086,483.50467
-12.9007,482.72388
-13.18111,482.40958
-13.44616,482.10315
-13.6916,481.81128
-13.93848,481.50961
-14.17897,481.20792
-14.42616,480.88965
-14.77257,480.4285
-15.01535,480.09634
-15.30824,479.6843
-15.56152,479.31866
-15.8057,478.95773
